instance_number,run_number,prior,ratio_rmax_bound_use,ratio_lip_bound_use,n_time_steps,n_time_steps_cv,avg_ts_l2,avg_ts_l5,avg_ts_l10,avg_ts_l50,discounted_return,total_return
51,3,0.2,0.19675234920376802,0.803247650796232,22000,15156,14837.5,13420.4,11512.0,8095.44,0.7588535461939232,2526.0
54,4,0.0,0.0,1.0,22000,18069,17793.0,14022.8,10786.6,3144.52,7.774921060341604e-06,3910.0
51,0,1.0,0.9956396750979144,0.004360324902085625,22000,19446,19187.5,17600.2,15929.4,12841.6,1.7223673998027482e-198,1650.0
51,2,0.5,0.732398383416483,0.26760161658351705,22000,17587,17537.5,16627.8,15318.9,12489.14,2.157913087078072e-232,1705.0
51,1,0.8,0.9640329504582899,0.03596704954171018,22000,16916,16844.5,16586.2,15592.8,12656.96,4.611058101619641e-107,1627.0
52,0,1.0,0.9957071378501849,0.004292862149815088,22000,18654,18082.5,17446.4,15970.1,12693.7,3.749440558930876e-196,1681.0
52,3,0.2,0.19674549340271325,0.8032545065972867,22000,13451,13165.0,12038.6,10809.0,7985.5,0.13330398217815073,2527.0
52,1,0.8,0.9633231077926337,0.036676892207366245,22000,19743,19325.0,18315.4,16541.1,12891.76,1.0400029910377999e-53,1646.0
55,4,0.0,0.0,1.0,22000,16411,16409.5,15323.2,10971.5,3184.92,3.1175095548153085e-06,3922.0
52,2,0.5,0.731350440266194,0.26864955973380605,22000,20855,20711.5,18687.4,16201.3,12678.3,1.0406764770735006e-204,1681.0
53,3,0.2,0.19674416173489834,0.8032558382651017,22000,14331,14144.0,12465.4,10859.6,7983.08,0.00033586663861827343,2535.0
53,0,1.0,0.9958624507694773,0.004137549230522682,22000,21415,19726.5,17870.8,15893.0,12473.9,8.394766976435158e-219,1650.0
