episode_number,average_return,average_return_lo,average_return_up
965,0.1863094886824031,0.11401035717865211,0.2586086201861541
966,0.15170397934768293,0.0846065617780525,0.21880139691731337
967,0.21481321281533497,0.14045226509866912,0.28917416053200085
968,0.16518551833603415,0.09695500247057069,0.2334160342014976
969,0.18206472333736914,0.11142709997095217,0.2527023467037861
970,0.18412531876756777,0.11268237201744402,0.2555682655176915
971,0.18367908625161977,0.11239712950708912,0.2549610429961504
972,0.25514012634474315,0.1752555681985327,0.3350246844909536
973,0.17463114243383426,0.10472377742903147,0.24453850743863706
974,0.20438810759595705,0.1295416215925797,0.2792345935993344
975,0.24755162004862494,0.1680309067904432,0.3270723333068067
976,0.21214115999471567,0.13657281920367637,0.28770950078575497
977,0.1562848213479748,0.08953895920439442,0.2230306834915552
978,0.24676871470946637,0.16753434610884538,0.32600308331008737
979,0.1659745426670213,0.0974347001895882,0.23451438514445438
980,0.25713808735307886,0.1765681089162518,0.3377080657899059
981,0.24916113891083186,0.16916174325847178,0.32916053456319194
982,0.25539374633111916,0.17543367984342825,0.33535381281881005
983,0.20603375402412394,0.13058176337054456,0.2814857446777033
984,0.1932811953130318,0.12048677698714408,0.2660756136389195
985,0.21649014275741824,0.14151284159375566,0.2914674439210808
986,0.22967485179852887,0.15213049703384263,0.3072192065632151
987,0.24508538114431072,0.1664566224527477,0.3237141398358737
988,0.24624739255078476,0.16716927879841026,0.32532550630315926
989,0.22101213303988737,0.14439649959001472,0.29762776648976
990,0.3159139798149865,0.23155924033912578,0.4002687192908472
991,0.28972368824436034,0.20708403490959643,0.37236334157912426
992,0.24695492361596602,0.16771482797628084,0.3261950192556512
993,0.22301405730107027,0.1478195148127443,0.29820859978939623
994,0.22801356361340375,0.15104585826969036,0.30498126895711714
995,0.24002246369335464,0.16097970698635608,0.31906522040035323
996,0.2551119619728841,0.17523034388108089,0.3349935800646873
997,0.24611266833595954,0.16707638930576157,0.3251489473661575
998,0.16684680652115927,0.09790622070103151,0.23578739234128704
999,0.20922101001159624,0.13473729171556853,0.28370472830762394
